co2TailpipeGpm,cylinders,displ,drive,feScore,fuelType,make,UCity,UHighway,VClass,year,startStop,lv4,pv4,am
504,8,5,Rear-Wheel Drive,4,Premium or E85,Jaguar,18.4,32,Large Cars,2014,Y,18,109,A
421,6,3,Rear-Wheel Drive,5,Premium or E85,Jaguar,22.5,37.9,Large Cars,2014,Y,18,102,A
442,6,3,Rear-Wheel Drive,5,Premium or E85,Jaguar,20.7,37.9,Large Cars,2014,Y,18,109,A
411,6,3.6,Rear-Wheel Drive,5,Premium,Porsche,22.9368,39.0499,Large Cars,2014,Y,16,108,A
421,6,3.6,All-Wheel Drive,5,Premium,Porsche,22.5783,37.5997,Large Cars,2014,Y,16,108,A
436,6,3,All-Wheel Drive,5,Premium,Porsche,21.4891,37.0141,Large Cars,2014,Y,16,108,A
480,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.3871,33.7,Large Cars,2014,Y,16,108,A
483,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.1667,33.7481,Large Cars,2014,Y,16,108,A
488,8,4.8,All-Wheel Drive,4,Premium,Porsche,18.9742,33.3,Large Cars,2014,Y,16,108,A
188,4,2,Front-Wheel Drive,10,Regular,Honda,70.2278,69.4883,Midsize Cars,2014,Y,16,103,A
308,4,2.1,Rear-Wheel Drive,8,Diesel,Mercedes-Benz,36.7,59.5,Midsize Cars,2014,Y,13,98,A
325,4,2.1,All-Wheel Drive,8,Diesel,Mercedes-Benz,35.2,54.7,Midsize Cars,2014,Y,13,98,A
287,4,1.8,Front-Wheel Drive,8,Regular,Toyota,35.4,51.7,Midsize Cars,2014,N,13,98,A
276,4,1.8,Front-Wheel Drive,8,Regular,Toyota,37.5,54.1,Midsize Cars,2014,N,13,98,A
275,4,1.8,Front-Wheel Drive,8,Regular,Toyota,37.6032,52.7481,Midsize Cars,2014,N,13,98,A
280,4,1.8,Front-Wheel Drive,8,Regular,Toyota,36.2918,52.4821,Midsize Cars,2014,N,13,98,M
257,4,1.8,Front-Wheel Drive,9,Regular,Toyota,39.8449,59.4973,Midsize Cars,2014,N,13,98,A
260,4,1.8,Front-Wheel Drive,8,Regular,Toyota,39.8,56.3,Midsize Cars,2014,N,13,98,A
314,6,3,Rear-Wheel Drive,7,Premium,BMW,32.697,46.4069,Compact Cars,2014,Y,10,96,A
346,6,3,Rear-Wheel Drive,7,Premium,BMW,28.2943,41.9998,Midsize Cars,2014,Y,10,102,A
407,6,3.6,Rear-Wheel Drive,5,Regular,Cadillac,22.9527,40.1477,Midsize Cars,2014,N,13,97,A
369,4,2,Front-Wheel Drive,6,Regular,Kia,25.3,43.1,Midsize Cars,2014,N,15,102,A
328,4,2.4,Front-Wheel Drive,7,Regular,Kia,29.0948,47.8971,Midsize Cars,2014,N,15,102,A
482,6,3,Rear-Wheel Drive,4,Premium,Maserati,19.2499,34.1857,Midsize Cars,2014,N,10,108,A
350,6,3,Rear-Wheel Drive,6,Premium,BMW,28.2068,43.1262,Large Cars,2014,Y,10,115,A
444,8,4.7,Rear-Wheel Drive,5,Premium,Mercedes-Benz,21.8,35.5,Large Cars,2014,Y,12,112,A
429,6,3,Rear-Wheel Drive,5,Premium,Porsche,21.9036,37.2798,Large Cars,2014,Y,16,108,A
429,6,3,All-Wheel Drive,5,Premium,Porsche,21.9036,37.2798,Large Cars,2014,Y,16,108,A
294,4,2,Front-Wheel Drive,8,Premium,Mercedes-Benz,33.5,54,Compact Cars,2014,Y,13,88,A
321,4,2.4,Front-Wheel Drive,7,Regular,Hyundai,30.4211,48.7859,Large Cars,2014,N,16,104,A
247,3,1,Front-Wheel Drive,9,Regular,Ford,41.299,61.1,Subcompact Cars,2014,N,12,85,M
475,8,5,Rear-Wheel Drive,4,Premium,Lexus,19.6,32.1,Subcompact Cars,2014,N,11,88,A
460,8,4.6,Rear-Wheel Drive,4,Premium,Lexus,20.3,34,Midsize Cars,2014,N,14,103,A
487,8,4.6,All-Wheel Drive,4,Premium,Lexus,19.3,32,Midsize Cars,2014,N,14,103,A
460,8,4.6,Rear-Wheel Drive,4,Premium,Lexus,20.3,34,Midsize Cars,2014,N,14,102,A
487,8,4.6,All-Wheel Drive,4,Premium,Lexus,19.3,32,Midsize Cars,2014,N,14,102,A
223,4,2.5,Front-Wheel Drive,9,Regular,Lexus,56.1,54.2,Midsize Cars,2014,Y,12,100,A
362,6,3.5,Front-Wheel Drive,6,Regular,Lexus,26.2329,43.628,Midsize Cars,2014,N,15,100,A
413,6,3.5,All-Wheel Drive,5,Premium,Lexus,23.5485,36.0683,Midsize Cars,2014,N,14,99,A
283,6,3.5,Rear-Wheel Drive,8,Premium,Lexus,39.7,44.3,Midsize Cars,2014,Y,13,99,A
432,8,5,All-Wheel Drive,5,Premium,Lexus,24.7,30.3,Midsize Cars,2014,Y,10,102,A
223,4,2.5,Front-Wheel Drive,9,Regular,Toyota,56.1,54.2,Midsize Cars,2014,Y,14,104,A
358,6,3.5,Front-Wheel Drive,6,Regular,Toyota,27.1,43.2,Midsize Cars,2014,N,16,104,A
362,6,3.5,Front-Wheel Drive,6,Regular,Toyota,26.2329,43.628,Midsize Cars,2014,N,16,104,A
358,4,2,Front-Wheel Drive,6,Regular,Hyundai,26.2771,44.3814,Large Cars,2014,N,16,104,A
392,6,3.5,Rear-Wheel Drive,6,Premium,Lexus,24.4716,38.952,Midsize Cars,2014,N,14,99,A
330,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,30.4,43.8,Compact Cars,2014,N,16,90,A
317,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,31,47.1,Compact Cars,2014,N,16,90,M
281,4,1.6,Front-Wheel Drive,8,Regular,Kia,35.6975,52.642,Compact Cars,2014,Y,14,88,A
286,4,1.6,Front-Wheel Drive,8,Regular,Kia,34.7564,52.9643,Compact Cars,2014,N,14,88,A
286,4,1.6,Front-Wheel Drive,8,Regular,Kia,34.8345,52.2012,Compact Cars,2014,N,14,88,M
481,6,3.6,Rear-Wheel Drive,4,Premium,Cadillac,19.4,33.1,Midsize Cars,2014,N,13,97,A
391,6,3.3,Front-Wheel Drive,6,Regular,Hyundai,24.4737,39.9527,Large Cars,2014,N,16,106,A
411,6,3.8,Rear-Wheel Drive,5,Regular,Hyundai,22.8,38,Large Cars,2014,N,16,109,A
495,8,5,Rear-Wheel Drive,4,Premium,Hyundai,18.5,32,Large Cars,2014,N,16,109,A
499,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,18.7,31.7,Large Cars,2014,Y,12,112,A
462,8,4.7,All-Wheel Drive,4,Premium,Mercedes-Benz,20.5,34.5,Large Cars,2014,Y,12,112,A
285,4,1.6,Front-Wheel Drive,8,Regular,Hyundai,34.2575,53.0745,Compact Cars,2014,N,14,90,A
280,4,1.6,Front-Wheel Drive,8,Regular,Hyundai,35.5,53.523,Compact Cars,2014,N,14,90,M
284,4,1.6,Front-Wheel Drive,8,Regular,Hyundai,35.8347,50.9826,Compact Cars,2014,N,16,90,A
296,4,1.6,Front-Wheel Drive,8,Regular,Hyundai,33.7536,49.7417,Compact Cars,2014,N,16,90,M
298,6,3.5,All-Wheel Drive,8,Premium,Acura,36.9813,45.156,Midsize Cars,2014,Y,15,102,A
237,4,2.4,Front-Wheel Drive,9,Regular,Hyundai,48,56.6,Midsize Cars,2014,Y,12,104,A
239,4,2.4,Front-Wheel Drive,9,Regular,Hyundai,47.7,56.4,Midsize Cars,2014,Y,12,104,A
281,4,1.8,Front-Wheel Drive,8,Regular,Hyundai,35.9434,53.8443,Midsize Cars,2014,N,15,96,A
286,4,1.8,Front-Wheel Drive,8,Regular,Hyundai,34.5794,52.6539,Midsize Cars,2014,N,15,96,A
286,4,1.8,Front-Wheel Drive,8,Regular,Hyundai,34.5,53,Midsize Cars,2014,N,15,96,M
315,4,2,Front-Wheel Drive,7,Regular,Hyundai,30.8337,48.936,Midsize Cars,2014,N,15,96,A
317,4,2,Front-Wheel Drive,7,Regular,Hyundai,30.9,47.9,Midsize Cars,2014,N,15,96,M
478,8,5.6,Rear-Wheel Drive,4,Premium,Infiniti,19.4813,34.0371,Midsize Cars,2014,N,15,104,A
486,8,5.6,All-Wheel Drive,4,Premium,Infiniti,19.4978,32.1601,Midsize Cars,2014,N,15,104,A
285,6,3.5,Rear-Wheel Drive,8,Premium,Infiniti,38.2484,47.9,Midsize Cars,2014,Y,11,104,A
428,6,3.7,Rear-Wheel Drive,5,Premium,Infiniti,22.484,36.0975,Midsize Cars,2014,N,15,104,A
440,6,3.7,All-Wheel Drive,5,Premium,Infiniti,22.1623,34.2115,Midsize Cars,2014,N,15,104,A
237,4,2.4,Front-Wheel Drive,9,Regular,Kia,48,56.6,Midsize Cars,2014,Y,11,102,A
242,4,2.4,Front-Wheel Drive,9,Regular,Kia,47,55.2,Midsize Cars,2014,Y,11,102,A
294,4,1.8,Front-Wheel Drive,8,Regular,Nissan,34.8,50.6,Midsize Cars,2014,N,15,96,M
264,4,1.8,Front-Wheel Drive,8,Regular,Nissan,39.6159,55.3727,Midsize Cars,2014,N,15,96,A
260,4,1.8,Front-Wheel Drive,8,Regular,Nissan,39.8997,56.7496,Midsize Cars,2014,N,15,96,A
269,4,1.8,Front-Wheel Drive,8,Regular,Nissan,38.5605,55.1106,Midsize Cars,2014,N,15,96,A
374,4,2,Front-Wheel Drive,6,Regular,Ford,25.6,41.7,Large Cars,2014,N,17,103,A
483,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.1667,33.7481,Large Cars,2014,Y,16,108,A
488,8,4.8,All-Wheel Drive,4,Premium,Porsche,18.9742,33.3,Large Cars,2014,Y,16,108,A
375,5,2.5,All-Wheel Drive,5,Regular,Volvo,25.6,40,Compact Cars,2015,N,14,92,A
293,4,2.5,Front-Wheel Drive,7,Regular,Mazda,33.6591,53.5651,Midsize Cars,2015,N,15,100,A
275,4,2.5,Front-Wheel Drive,8,Regular,Mazda,36.3466,56.8478,Midsize Cars,2015,N,15,100,A
304,4,2.5,Front-Wheel Drive,7,Regular,Mazda,32.0633,51.7862,Midsize Cars,2015,N,15,100,M
427,6,3.8,Rear-Wheel Drive,5,Regular,Kia,22.2,37.1,Large Cars,2015,N,16,110,A
494,8,5,Rear-Wheel Drive,4,Premium,Kia,18.6,31.8,Large Cars,2015,N,16,110,A
303,4,1.5,Front-Wheel Drive,7,Regular,Ford,32,52.9,Midsize Cars,2014,Y,16,100,A
129,4,2,Front-Wheel Drive,10,Regular Gas and Electricity,Ford,55,51.4,Midsize Cars,2014,Y,19,100,A
371,4,2,All-Wheel Drive,6,Premium,Subaru,26.8,39.8,Compact Cars,2015,N,12,97,M
458,4,2.5,All-Wheel Drive,4,Premium,Subaru,21.3,32.2,Compact Cars,2015,N,12,97,M
396,6,3,All-Wheel Drive,5,Regular,Volvo,23.3,37.4,Compact Cars,2015,N,14,92,A
396,6,3,All-Wheel Drive,5,Regular,Volvo,23.3,37.4,Midsize Cars,2015,N,15,98,A
225,4,2,Front-Wheel Drive,9,Regular,Ford,57.3,52.4,Large Cars,2014,Y,24,100,A
323,4,2,All-Wheel Drive,7,Premium,Audi,30,44.6,Subcompact Cars,2015,N,10,86,A
405,4,2,All-Wheel Drive,5,Premium,Subaru,23.8467,34.9304,Compact Cars,2015,N,12,97,A
500,8,5,Rear-Wheel Drive,4,Premium,Jaguar,18.6437,31.8935,Midsize Cars,2015,Y,18,95,A
504,8,5,Rear-Wheel Drive,4,Premium,Jaguar,18.4,32,Large Cars,2015,Y,18,102,A
504,8,5,Rear-Wheel Drive,4,Premium,Jaguar,18.4,32,Large Cars,2015,Y,18,109,A
196,4,1.5,Front-Wheel Drive,10,Regular,Honda,61.1467,67.1963,Compact Cars,2014,Y,11,95,A
218,4,1.8,Front-Wheel Drive,8,CNG,Honda,34.4988,53.95,Compact Cars,2014,N,6,95,A
409,6,3.8,Rear-Wheel Drive,5,Regular,Hyundai,22.7,40,Large Cars,2015,N,15,108,A
459,6,3.8,All-Wheel Drive,4,Regular,Hyundai,20.4,34.9,Large Cars,2015,N,15,108,A
503,8,5,Rear-Wheel Drive,4,Premium,Hyundai,18.3,32.1,Large Cars,2015,N,15,108,A
328,4,1.8,Front-Wheel Drive,7,Premium,Audi,28.9,46.6,Subcompact Cars,2015,N,12,86,A
268,4,1.8,Front-Wheel Drive,8,Regular,Honda,38.7696,54.936,Compact Cars,2014,N,12,95,A
352,4,2.4,Front-Wheel Drive,6,Premium,Honda,26.5,41.6,Compact Cars,2014,N,12,95,M
254,4,1.8,Front-Wheel Drive,9,Regular,Honda,40.9352,59.0168,Compact Cars,2014,N,12,95,A
403,6,3.6,All-Wheel Drive,5,Regular,Chrysler,22.9996,40.4998,Midsize Cars,2015,N,16,101,A
271,4,1.8,Front-Wheel Drive,8,Regular,Honda,38.3217,54.2691,Compact Cars,2014,N,12,95,A
285,4,1.8,Front-Wheel Drive,8,Regular,Honda,36.1499,51.1496,Compact Cars,2014,N,12,95,M
332,4,2,All-Wheel Drive,7,Premium,Mercedes-Benz,30.3444,45.3013,Compact Cars,2014,Y,13,88,A
206,6,3,Rear-Wheel Drive,8,Premium and Electricity,Porsche,28.9,41.1,Large Cars,2014,Y,16,108,A
306,4,2,Front-Wheel Drive,7,Regular,Volvo,32.0234,52.0425,Compact Cars,2015,Y,14,92,A
323,4,2,Front-Wheel Drive,7,Premium,Volvo,30.3279,49.1557,Compact Cars,2015,Y,14,92,A
322,4,2.4,Front-Wheel Drive,7,Regular,Chrysler,29.4,52.1952,Midsize Cars,2015,N,16,101,A
385,6,3.6,Front-Wheel Drive,5,Regular,Chrysler,23.9,44.4,Midsize Cars,2015,N,16,101,A
306,4,2,Front-Wheel Drive,7,Regular,Volvo,32.0234,52.0425,Midsize Cars,2015,Y,15,98,A
334,4,2,Rear-Wheel Drive,7,Premium,BMW,28.9928,47.3955,Midsize Cars,2015,Y,14,102,A
358,6,3,Rear-Wheel Drive,6,Premium,BMW,26.6629,45.0816,Compact Cars,2015,Y,12,92,A
374,6,3,Rear-Wheel Drive,6,Premium,BMW,25.2483,43.0898,Compact Cars,2015,Y,12,97,A
382,6,3,All-Wheel Drive,5,Premium,BMW,24.962,40.8783,Compact Cars,2015,Y,12,97,A
387,6,3,All-Wheel Drive,6,Diesel,BMW,29.4725,46.7981,Large Cars,2015,N,14,115,A
477,8,4.4,All-Wheel Drive,4,Premium,BMW,19.5708,33.4879,Compact Cars,2015,Y,12,97,A
477,8,4.4,All-Wheel Drive,4,Premium,BMW,19.5708,33.4879,Compact Cars,2015,Y,12,97,A
255,4,1.6,Front-Wheel Drive,8,Regular,Nissan,41.4211,56.9522,Compact Cars,2015,N,15,90,A
296,4,1.6,Front-Wheel Drive,7,Regular,Nissan,36.2267,52,Compact Cars,2015,N,15,90,M
302,4,1.6,Front-Wheel Drive,7,Regular,Nissan,33.7,51.4,Compact Cars,2015,N,15,90,A
264,4,1.2,Front-Wheel Drive,8,Regular,Chevrolet,39.9,55,Subcompact Cars,2015,N,11,86,A
258,4,1.2,Front-Wheel Drive,8,Regular,Chevrolet,41,55.9,Subcompact Cars,2015,N,11,86,M
334,4,2,Rear-Wheel Drive,7,Premium,BMW,28.9928,47.3955,Compact Cars,2015,Y,12,92,A
688,8,6.8,Rear-Wheel Drive,1,Premium,Bentley,12.9,21.8,Midsize Cars,2015,N,11,101,A
502,8,5,Rear-Wheel Drive,4,Premium,Hyundai,18.5,32,Large Cars,2015,N,16,111,A
404,6,3.3,Front-Wheel Drive,5,Regular,Kia,23.4,37.5,Large Cars,2015,N,15,106,A
444,8,4.7,Rear-Wheel Drive,5,Premium,Mercedes-Benz,21.8,35.5,Large Cars,2015,Y,12,112,A
499,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,18.7,31.7,Large Cars,2015,Y,12,112,A
462,8,4.7,All-Wheel Drive,4,Premium,Mercedes-Benz,20.5,34.5,Large Cars,2015,Y,12,112,A
440,8,4.4,Rear-Wheel Drive,5,Premium,BMW,20.8186,34.4007,Compact Cars,2015,Y,12,97,A
517,8,4.4,Rear-Wheel Drive,4,Premium,BMW,18.1261,30,Compact Cars,2015,Y,12,97,M
554,8,4.4,Rear-Wheel Drive,3,Premium,BMW,16.7838,28.2106,Compact Cars,2015,Y,12,97,A
408,6,3,All-Wheel Drive,5,Regular,Volvo,23.1,37,Compact Cars,2015,N,14,92,A
369,4,2,Front-Wheel Drive,6,Regular,Kia,25.3,43.1,Midsize Cars,2015,N,15,102,A
442,8,4,All-Wheel Drive,5,Premium,Audi,19.9,36.4,Midsize Cars,2015,N,15,100,A
401,8,4,All-Wheel Drive,5,Premium,Audi,22.5929,39.4,Midsize Cars,2015,Y,15,100,A
397,6,3,All-Wheel Drive,5,Premium,Audi,23.5657,39.6,Midsize Cars,2015,Y,15,100,A
410,8,4,All-Wheel Drive,5,Premium,Audi,22.278,39.1,Large Cars,2015,Y,15,107,A
534,12,6.3,All-Wheel Drive,4,Premium,Audi,17.2,28.6,Large Cars,2015,N,15,107,A
360,6,3,All-Wheel Drive,7,Diesel,Audi,29.9399,51.4,Large Cars,2015,Y,15,107,A
397,6,3,All-Wheel Drive,5,Premium,Audi,23.5657,39.6,Large Cars,2015,Y,15,107,A
393,6,3.5,Front-Wheel Drive,5,Gasoline or E85,Ford,24.3317,40.1243,Large Cars,2015,N,20,102,A
500,8,5,Rear-Wheel Drive,4,Premium or E85,Jaguar,18.6,31.9,Midsize Cars,2015,Y,18,95,A
330,4,2.4,Front-Wheel Drive,7,Regular,Kia,28.9255,47.642,Midsize Cars,2015,N,15,102,A
299,4,1.8,Front-Wheel Drive,7,Regular,Kia,32.6,53,Midsize Cars,2015,N,14,96,M
310,4,2,Front-Wheel Drive,7,Regular,Kia,31.6206,51.8494,Midsize Cars,2015,N,14,96,A
390,6,3.6,Front-Wheel Drive,5,Premium,Volkswagen,23.9,37.3,Midsize Cars,2015,N,16,102,A
574,12,6,Rear-Wheel Drive,3,Premium,Mercedes-Benz,15.7,29.2,Large Cars,2015,Y,12,112,A
581,12,6,Rear-Wheel Drive,3,Premium,Mercedes-Benz,15.7,27.6,Large Cars,2015,Y,12,112,A
439,6,3,Rear-Wheel Drive,5,Premium,BMW,21.266,36.3218,Compact Cars,2015,Y,12,96,M
459,6,3,Rear-Wheel Drive,4,Premium,BMW,20.766,33.637,Compact Cars,2015,Y,12,96,A
375,6,3,All-Wheel Drive,6,Premium,BMW,25.2983,42.8992,Compact Cars,2015,Y,12,92,A
369,4,2,Front-Wheel Drive,6,Regular,Buick,25.7,43.8,Compact Cars,2015,N,14,91,M
371,4,2,Front-Wheel Drive,6,Regular,Buick,26,42,Compact Cars,2015,N,14,91,A
410,6,3.6,Rear-Wheel Drive,5,Regular,Cadillac,23.1,39,Compact Cars,2015,N,10,91,A
417,6,3.6,All-Wheel Drive,5,Regular,Cadillac,23.1,37,Compact Cars,2015,N,10,91,A
291,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,34.8,51.9,Compact Cars,2015,N,12,91,A
317,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,32.1,47.7,Compact Cars,2015,N,12,91,A
238,3,1.2,Front-Wheel Drive,9,Regular,Mitsubishi,44.4503,60.7107,Compact Cars,2015,N,17,86,M
222,3,1.2,Front-Wheel Drive,9,Regular,Mitsubishi,49.4465,63.3897,Compact Cars,2015,N,17,86,A
378,6,3.5,Front-Wheel Drive,6,Premium,Acura,24.9749,43.2,Midsize Cars,2015,N,15,102,A
441,8,4,All-Wheel Drive,5,Premium,Audi,20.7366,35.2072,Midsize Cars,2015,N,16,98,A
517,8,4.4,Rear-Wheel Drive,4,Premium,BMW,18.1261,30,Midsize Cars,2015,Y,14,102,M
554,8,4.4,Rear-Wheel Drive,3,Premium,BMW,16.7838,28.2106,Midsize Cars,2015,Y,14,102,A
405,4,2,All-Wheel Drive,5,Regular,Buick,23.9,37.9,Midsize Cars,2015,N,13,98,A
417,6,3.6,Front-Wheel Drive,5,Regular,Buick,22.3051,39.117,Midsize Cars,2015,N,16,100,A
422,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Buick,23.6,40.2,Midsize Cars,2015,N,16,100,A
310,4,2.4,Front-Wheel Drive,7,Regular,Buick,31.5,51.2,Midsize Cars,2015,Y,13,98,A
310,4,2.4,Front-Wheel Drive,7,Regular,Buick,31.5,51.2,Midsize Cars,2015,Y,16,100,A
369,4,2,Front-Wheel Drive,6,Regular,Buick,25.7,43.8,Midsize Cars,2015,N,13,98,M
443,6,3.6,All-Wheel Drive,5,Gasoline or E85,Buick,21.2,36.1,Midsize Cars,2015,N,16,100,A
371,4,2,Front-Wheel Drive,6,Regular,Buick,26,42,Midsize Cars,2015,N,13,98,A
379,4,2.4,Front-Wheel Drive,5,Regular,Buick,24.5,43.6,Midsize Cars,2015,N,13,98,A
417,6,3.6,All-Wheel Drive,5,Regular,Cadillac,23.1,37,Midsize Cars,2015,N,13,97,A
296,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,33.3,53.4,Midsize Cars,2015,N,16,94,A
317,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,32.1,47.7,Midsize Cars,2015,N,19,91,A
293,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,33.7,53.5,Midsize Cars,2015,N,16,94,M
333,4,1.8,Front-Wheel Drive,7,Regular,Chevrolet,28.5,49.1,Midsize Cars,2015,N,16,94,A
299,4,1.8,Front-Wheel Drive,7,Regular,Chevrolet,32,51.4,Midsize Cars,2015,N,16,94,M
307,4,2.5,Front-Wheel Drive,7,Regular,Chevrolet,32.5971,52.4493,Midsize Cars,2015,Y,16,100,A
371,4,2,Front-Wheel Drive,6,Regular,Chevrolet,26,42,Midsize Cars,2015,N,16,100,A
314,4,2,Front-Wheel Drive,7,Regular,Hyundai,31.0157,49.1173,Midsize Cars,2015,N,15,96,A
319,4,2,Front-Wheel Drive,7,Regular,Hyundai,30.9,47.9,Midsize Cars,2015,N,15,96,M
387,4,2,Rear-Wheel Drive,5,Premium,Jaguar,24.1,40.1,Midsize Cars,2015,N,18,95,A
284,4,2.5,Front-Wheel Drive,8,Regular,Nissan,35.0859,54.3453,Midsize Cars,2015,N,15,102,A
348,6,3.5,Front-Wheel Drive,6,Regular,Nissan,29.0997,44.9991,Midsize Cars,2015,N,15,102,A
417,6,3.6,Front-Wheel Drive,5,Regular,Cadillac,22.305,39.1165,Large Cars,2015,N,18,104,A
475,6,3.6,All-Wheel Drive,4,Regular,Cadillac,19.8,33.2,Large Cars,2015,N,18,104,A
417,6,3.6,Front-Wheel Drive,5,Regular,Chevrolet,22.3051,39.117,Large Cars,2015,N,19,105,A
399,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Chevrolet,23.6,40.2,Large Cars,2015,N,19,105,A
355,4,2.5,Front-Wheel Drive,6,Regular,Chevrolet,30.2,46.3,Large Cars,2015,Y,19,105,A
408,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Chevrolet,22.3,41.6,Large Cars,2015,N,19,105,A
449,6,3.5,All-Wheel Drive,5,Regular,Ford,21.2,34.7,Large Cars,2015,N,20,102,A
374,4,2,Front-Wheel Drive,6,Regular,Ford,25.6,41.7,Large Cars,2015,N,17,103,A
342,4,2,Front-Wheel Drive,6,Regular,Ford,28.5,46.6,Large Cars,2015,N,20,102,A
393,6,3.5,Front-Wheel Drive,5,Regular,Ford,24.3316,40.1242,Large Cars,2015,N,20,102,A
425,6,3.5,All-Wheel Drive,5,Gasoline or E85,Ford,22.7,36,Large Cars,2015,N,20,102,A
425,6,3.5,All-Wheel Drive,5,Regular,Ford,22.7,36,Large Cars,2015,N,20,102,A
308,4,2.4,Front-Wheel Drive,7,Regular,Hyundai,31.5165,51.8872,Large Cars,2015,N,16,106,A
323,4,2.4,Front-Wheel Drive,7,Regular,Hyundai,30.4244,48.9201,Large Cars,2015,N,16,106,A
449,6,3.5,All-Wheel Drive,5,Regular,Lincoln,21.2,34.7,Large Cars,2015,N,18,105,A
332,4,2,Front-Wheel Drive,7,Premium,Audi,30.3,44.6,Compact Cars,2015,N,12,91,A
343,4,2,All-Wheel Drive,6,Premium,Audi,27.5555,43.918,Compact Cars,2015,N,12,91,M
356,4,2,All-Wheel Drive,6,Premium or E85,Audi,27.4,43,Compact Cars,2015,N,12,91,A
413,6,3,All-Wheel Drive,5,Premium,Audi,22.4,35.8,Compact Cars,2015,N,13,90,A
439,6,3,All-Wheel Drive,5,Premium,Audi,20,33.4,Compact Cars,2015,N,13,90,M
344,4,2,All-Wheel Drive,6,Premium,BMW,28.0864,45.7563,Compact Cars,2015,Y,12,92,A
349,6,3,All-Wheel Drive,7,Diesel,Audi,30.6987,52.4,Midsize Cars,2015,Y,16,98,A
320,4,2,Front-Wheel Drive,7,Premium,Audi,31.4,46.9,Midsize Cars,2015,N,16,98,A
386,4,2,All-Wheel Drive,5,Premium,Audi,24.8,40.5,Midsize Cars,2015,N,16,98,A
412,6,3,All-Wheel Drive,5,Premium,Audi,23.1369,38.1,Midsize Cars,2015,N,16,98,A
564,8,6.2,Rear-Wheel Drive,3,Premium,Cadillac,17.3,25.8,Midsize Cars,2015,N,15,99,M
643,8,6.2,Rear-Wheel Drive,2,Premium,Cadillac,14.3379,24.5479,Midsize Cars,2015,N,15,99,A
281,4,1.8,Front-Wheel Drive,8,Regular,Hyundai,35.9434,53.8443,Midsize Cars,2015,N,15,96,A
290,4,1.8,Front-Wheel Drive,8,Regular,Hyundai,35.1598,52.097,Midsize Cars,2015,N,15,96,A
286,4,1.8,Front-Wheel Drive,8,Regular,Hyundai,34.5,53,Midsize Cars,2015,N,15,96,M
289,4,1.8,Front-Wheel Drive,8,Regular,Kia,33.979,54.953,Midsize Cars,2015,N,14,96,A
483,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.1667,33.7481,Large Cars,2015,Y,16,108,A
488,8,4.8,All-Wheel Drive,4,Premium,Porsche,18.9742,33.3,Large Cars,2015,Y,16,108,A
483,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.1667,33.7481,Large Cars,2015,Y,16,108,A
488,8,4.8,All-Wheel Drive,4,Premium,Porsche,18.9742,33.3,Large Cars,2015,Y,16,108,A
387,4,2,Rear-Wheel Drive,5,Regular,Cadillac,24.3634,41.7168,Compact Cars,2015,N,10,91,M
481,6,3.6,Rear-Wheel Drive,4,Premium,Cadillac,19.4,33.1,Midsize Cars,2015,N,13,97,A
298,4,2.5,All-Wheel Drive,7,Regular,Subaru,33.5999,51.1996,Midsize Cars,2015,N,15,105,A
385,6,3.6,All-Wheel Drive,5,Regular,Subaru,24.9,40.3,Midsize Cars,2015,N,15,105,A
411,6,3.6,Rear-Wheel Drive,5,Premium,Porsche,22.9368,39.0499,Large Cars,2015,Y,16,108,A
421,6,3.6,All-Wheel Drive,5,Premium,Porsche,22.5783,37.5997,Large Cars,2015,Y,16,108,A
429,6,3,Rear-Wheel Drive,5,Premium,Porsche,21.9036,37.2798,Large Cars,2015,Y,16,108,A
429,6,3,All-Wheel Drive,5,Premium,Porsche,21.9036,37.2798,Large Cars,2015,Y,16,108,A
436,6,3,All-Wheel Drive,5,Premium,Porsche,21.4891,37.0141,Large Cars,2015,Y,16,108,A
480,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.3871,33.7,Large Cars,2015,Y,16,108,A
289,4,1.6,Front-Wheel Drive,8,Regular,Ford,35.2,52.1,Subcompact Cars,2015,N,12,85,A
247,3,1,Front-Wheel Drive,8,Regular,Ford,41.299,61.1,Subcompact Cars,2015,N,12,85,M
316,4,2,Front-Wheel Drive,7,Premium,Acura,31.2,49.7,Compact Cars,2015,N,12,89,A
350,4,2.4,Front-Wheel Drive,6,Premium,Acura,26.7,42.9,Compact Cars,2015,N,12,89,M
